learner_id,country,degree,institution,major
Learner#7c4f0e60-39e3-45c7-913b-abd01cb5f7d8,Pakistan,Graduate Student,University of agriculture faisalabad,Analytical Chemistry
Learner#7c4f5348-395e-4452-98b3-0ed77d13acf5,Papua New Guinea,NULL,NULL,NULL
Learner#7c4f678e-94aa-4146-8619-5a031167b2ec,Pakistan,NULL,NULL,NULL
Learner#7c4fb702-80a7-4fc2-b2eb-a52a883084b1,Egypt,Undergraduate Student,Helwan University,Interior Design
Learner#7c505aaf-38d1-43cf-a7f8-aac9ac1207e1,India,NULL,NULL,NULL
Learner#7c50bc56-b9a7-45cf-8ad5-510314bded66,United States,Graduate Student,The George Washington University,Business Analytics
Learner#7c5116a9-7fc7-479b-a2e6-61780da12b28,Nigeria,NULL,NULL,NULL
Learner#8b58b6e3-df75-43bb-b7cb-850af8ad7b00,Nigeria,NULL,NULL,NULL
Learner#7c51b5eb-1349-4973-8560-16271b89f87e,Pakistan,Undergraduate Student,Lahore College For Woman University Lahore Pakistan,Computer Science
Learner#7c51c17b-5e05-409f-a346-60d0db6fd122,Egypt,Undergraduate Student,Cairo University,Commerce
Learner#7c51cfda-55f5-41b7-a4fe-f382f61765cb,Nigeria,Undergraduate Student,IMO STATE UNIVERSITY,Business Administration
Learner#7c52240c-2f4a-4253-abf1-254ae3081178,India,Graduate Student,Integral University,Finance
Learner#7c5f1768-278f-440a-aad7-12e0608acbf0,Ghana,NULL,NULL,NULL
Learner#7c5410b0-aee3-4cff-b79b-2a99147e4dc0,Bangladesh,Undergraduate Student,Islamic University,CSE
Learner#7c5467c7-9877-406f-986f-0930d815c494,Pakistan,NULL,NULL,NULL
Learner#7c54b3d5-0724-4966-827f-313a52964b66,Kenya,NULL,NULL,NULL
Learner#7c55eeaa-752d-4f9c-a2a3-d8df7992bed1,India,NULL,NULL,NULL
Learner#7c569e1a-b598-4b5c-8152-1a19aaa5f80a,Ghana,Undergraduate Student,Kwame Nkrumah University of Science and Technology,Accounting and Finance
Learner#7c60e36c-be04-4949-954d-e3e3487409f7,Philippines,NULL,NULL,NULL
Learner#7c56b5bf-f6a7-42b2-9cca-99567c4d1b92,South Africa,Graduate Student,Qedilizwe Secondary School,High School
Learner#7c56eb88-34fd-42ca-a9b8-3f4ad47f5d41,India,Graduate Student,Institute of Aeronautical Engineering,Computer Science
Learner#7c5862f2-3b12-4b24-abca-7e6dae0f884c,India,Not in Education,Fakir Mohan University,Logistics Operations and Human Resources and Leadership Skills
Learner#7c5896ab-e892-490d-864a-8063f38dd398,Nigeria,Not in Education,Afe Babalola University,International Relations and Diplomacy
Learner#7c5f9db1-5459-4bb5-8e8b-2a8c95c0163a,Nigeria,Graduate Student,Lautech,Data Analytics
Learner#7c597b46-b015-4d13-af9e-7f34cc0a07da,Nigeria,Graduate Student,"University of Agriculture Makurdi, Benue State",Mathematics
Learner#7c59b2ca-801c-4517-a0aa-8825d8443890,Nigeria,Graduate Student,Yaba College Of Technology,Biochemistry
Learner#7c5a3e54-d537-46ca-841a-9a69b943caaa,Egypt,NULL,NULL,NULL
Learner#7c5aa0c3-b75f-4e38-8d8a-bb8e1e0e7bac,Philippines,Graduate Student,UP,Masscomm
Learner#7c5c85bf-d26e-4080-b636-83a9f5c476ad,Nigeria,Graduate Student,University of Benin,English Language and Literature
Learner#7c5d5af5-e1e6-49a0-9e35-49746772eb86,Pakistan,Undergraduate Student,Maju,Accounting and Finance
Learner#7c5dcc44-20b2-4d5f-bd73-dafb88fb602b,India,Undergraduate Student,Indian Institute of Technology Madras,Data Science
Learner#7c5ec627-fccb-4de3-990b-b3da2a9531b7,Kenya,Undergraduate Student,MOI UNIVERSITY KENYA,Project Management
Learner#7c5ef552-403d-4df8-aef8-3daf07581b51,United States,Undergraduate Student,saint louis university,Neuroscience
Learner#7c70892a-3315-49b5-bf84-f6a22527dbe6,India,NULL,NULL,NULL
Learner#7c6134f5-e8c1-4936-b0e4-4f18aa88e1ce,Bangladesh,Undergraduate Student,University of Liberal Arts Bangladesh,CSE
Learner#7c615f28-c8fa-4373-b97b-91fc311536ee,India,Undergraduate Student,GLS University,BBA
Learner#7c6164b6-7c40-4d94-b80e-acaa67418dae,India,Graduate Student,Shri ramdeobaba college of engineering and management,MCA
Learner#7c616df3-1a87-4cae-bc88-49e2c208d0d3,India,Not in Education,Anantha Lakshmi institute of Technology and sciences,Electronics and Communication
Learner#7c70bd5c-c281-421f-89c6-d06966a05559,Nigeria,NULL,NULL,NULL
Learner#7c619f6a-5060-4644-9402-cbf265024326,Nigeria,NULL,NULL,NULL
Learner#7c620dd9-e0aa-4508-af1e-e30a45e6606b,Philippines,NULL,NULL,NULL
Learner#7c622cbb-7a21-43a3-b2ea-c203becdedd4,India,Graduate Student,Sathyabama institute of science and technology,Management Information Systems
Learner#7c62687f-729b-4677-b35e-0a9bb0b83e66,India,Graduate Student,Mumbai University,Marketing
Learner#7c75b1f4-7baf-41c8-91cc-cd3b02bc5573,Pakistan,NULL,NULL,NULL
Learner#7c6290ad-e9fe-4063-bd7c-7d4d222f75e5,Egypt,Undergraduate Student,Helwan University,Psychology
Learner#7c63c486-8850-42d4-bb58-2df42ee5c9a1,Nigeria,Graduate Student,University of Ilorin,Biology
Learner#7c645b08-1e33-4799-b05b-259f5c0a9de3,India,NULL,NULL,NULL
Learner#7c649892-639f-4bdd-a063-dcd7d517a693,NULL,NULL,NULL,NULL
Learner#7c6542f9-3ed8-494f-a872-3248c37bbbb0,Ghana,NULL,NULL,NULL
Learner#8eb12bb7-9551-46c4-8f43-48783c1ea620,United States,NULL,NULL,NULL
Learner#7c660879-03b1-4203-b27d-b72812f6aa26,Kenya,Other Professional,University,Computer Science and Information Systems
Learner#7c66a874-3df5-4f79-90a4-c68b90fc2d66,Kenya,Undergraduate Student,Masinde Muliro University of science and technology,Social Work
Learner#7c66b72c-b65e-4180-a2c3-236227c9e4b9,India,Graduate Student,North Orissa University,Chemistry
Learner#7c676168-d39d-4c16-9a74-0907cc9f841d,India,NULL,NULL,NULL
Learner#7c68b50d-7664-42a4-9ce6-932fd19e499a,Ghana,NULL,NULL,NULL
Learner#7c68e1ca-3661-4908-b989-03ea10d88873,United States,Graduate Student,Saint Louis University,Information Systems
Learner#7c692831-e42c-4d9b-b2cc-41f01b0f9fd2,United States,Undergraduate Student,West Virginia University,Marketing
Learner#7c696985-40b7-4043-804b-ad346525eb32,Nigeria,Graduate Student,University of ilorin,Biochemistry
Learner#7c6af4f3-9e23-482d-baec-2925ff4f4666,Philippines,Undergraduate Student,University of the Philippines,Computer Engineering
Learner#7c771111-c298-41d7-8a9e-e210ccc5bea6,NULL,NULL,NULL,NULL
Learner#7c6b570a-a9e5-4fc8-917c-512ac93ec31b,Philippines,Not in Education,Mapua Institute of Technology,Computer Engineering
Learner#7c6c08bd-8dc1-4268-be67-f7adf81ce78f,United States,Graduate Student,Saint Louis University,Public Health
Learner#7c6ca0a8-5940-44a6-b782-62e5071371d5,Belarus,High School Student,Gomel High School,Digital Marketing
Learner#7c6ce074-6784-4635-a3c3-4299cc7df2ba,Pakistan,Undergraduate Student,University of the Punjab,Electrical and Computer Engineering
Learner#7c6ce0ae-05b0-4351-bded-29f8f2a1f23a,United States,High School Student,Cherry Hill High School East,Business
Learner#7c6d0221-a56a-4e03-9a49-96b6dbeb34d0,India,Undergraduate Student,Adamas university,Biotechnology
Learner#7c6d9e64-47cc-41ce-9cf5-ff775d8b3089,Egypt,Undergraduate Student,Omar tamer,English Language and Literature
Learner#7c6e4a6e-7b86-41ba-92cc-546f5773f445,India,Undergraduate Student,Muthayammal Engineering College,Artificial Intelligence and Data Science
Learner#7c6e6be5-5ad0-420b-b354-a0abdf28ce26,United Kingdom,Graduate Student,University of Northampton,MBA
Learner#7c6eba46-d765-40e3-8387-d94141298792,Ethiopia,Undergraduate Student,Rift valley University,Sociology
Learner#7c6ff06f-9d3f-46d2-b828-6dc08506f4a8,United Arab Emirates,High School Student,Al Nahda National School,Computer Engineering
Learner#7c70352e-1b8b-44a0-ad00-23987022e5aa,Nigeria,Undergraduate Student,Usmanu Danfodiyo University Sokoto,Statistics
Learner#7c71ee4d-402c-4c7f-9526-56e1933ccf8e,Pakistan,NULL,NULL,NULL
Learner#7c72baeb-abbe-4143-a7b9-0321fa4cd08c,Ghana,Graduate Student,"Wisconsin International university College, Ghana",Information Technology
Learner#7c731066-dad4-46ac-a855-6818931a1c7c,United States,NULL,NULL,NULL
Learner#7c753d51-3145-49a2-b451-ff29e2933cc7,Nigeria,Graduate Student,"Michael Okpara University of Agriculture, Umudike",Computer Science
Learner#7c75776e-9bc0-4626-9c3d-6cbc48eb1eb9,India,NULL,NULL,NULL
Learner#7c779a59-5792-49ff-a1d0-cdc325bde9e9,India,Graduate Student,"ICFAI Business School, Hyderabad",Marketing
Learner#7c7836af-b7e5-438a-8db0-edba183ca907,India,NULL,NULL,NULL
Learner#7c7837f7-0c74-480f-8fb6-55589fe243a1,Egypt,NULL,NULL,NULL
Learner#7c785fd4-1e31-455e-aa6e-90dcbf4bb82e,Nigeria,NULL,NULL,NULL
Learner#7c78ba92-058d-4e95-89e3-ebd7c376b8dd,NULL,NULL,NULL,NULL
Learner#7c790b99-8e78-4739-8745-b89f0a69641a,Nigeria,NULL,NULL,NULL
Learner#7c7934c6-f45a-4d88-8634-6acce758f612,Egypt,Undergraduate Student,Mansoura University,Computer Science and Engineering
Learner#7c79b3e2-5831-4d90-b581-72f8be657bc7,Kenya,Undergraduate Student,The Technical  University of Kenya,Surveying and Geoinformatics
Learner#7c7a9977-aa01-4d0e-9c13-12be8d72b53b,Pakistan,Undergraduate Student,Gcuf,Data Analytics
Learner#7c7a9d71-4bde-44d1-818e-ac72dcba4085,India,NULL,NULL,NULL
Learner#7c7c9352-3538-4df6-95f9-fafa7521603f,Ghana,Undergraduate Student,University of the People,Business Administration
Learner#7c7b3080-8e6e-44e8-950a-690b2d272131,Nigeria,Not in Education,University of uyo,Physiology
Learner#7c7b62d8-5e28-423b-9059-492393c43a3a,China,Graduate Student,Saint Louis University,Project Management
Learner#7c7bd40e-1bb2-441a-a315-9652553d2f1b,Nigeria,NULL,NULL,NULL
Learner#7c7c4ba2-fd77-4850-9176-826887fe4ab9,Ghana,NULL,NULL,NULL
Learner#7c7c52f9-a6b4-48a8-94fa-141746f43149,NULL,NULL,NULL,NULL
Learner#7c821196-8416-4810-a064-8a13f201a432,Nigeria,NULL,NULL,NULL
Learner#7c7ccddd-709a-4441-b443-b0232314a969,Pakistan,Undergraduate Student,National Textile University,Bachelor of Science in Computer Science
Learner#7c7d6505-d3d2-4f0a-a7b2-08fd18e9f5fe,India,Not in Education,Skyline Institute,Sales
Learner#7c7d9471-6b21-4de3-be37-2c8bc0263da3,Pakistan,NULL,NULL,NULL
Learner#7c7eaa96-ae54-4c7e-9bd1-8f4fdba41654,Ghana,Graduate Student,Presbyterian University Ghana,Bachelor of Science in Nursing
Learner#8b6c84ce-ecab-44f4-b4bd-6f215f5d660a,India,NULL,NULL,NULL
Learner#7c7fc09f-4c62-4534-8e07-4594026507cf,Nigeria,Graduate Student,Olabisi Onabanjo University,Pharmacy and Pharmacology
Learner#7c7ffa35-0af5-497c-b50a-3435f8580791,Kenya,Undergraduate Student,University of Nairobi,Law
Learner#7c801822-97d8-477f-8233-0f67a2d25449,Nigeria,NULL,NULL,NULL
Learner#7c802896-70f5-44c7-934a-308ea923e31b,India,Undergraduate Student,illionis institute of technology,Information Technology and Management
Learner#7c8050f0-9cd5-4ae5-b8db-dcdc30d6a0b9,Pakistan,Graduate Student,Abdul Wali Khan University Mardan,Biological Sciences
Learner#7c807df8-cd8a-4b61-a063-62cd8b1de5d8,Nigeria,Not in Education,Nnamdi Azikiwe university,Network and Information Security
Learner#7c80b9cf-4235-4ee3-98bb-ec0e5372262d,Pakistan,NULL,NULL,NULL
Learner#7c80e210-9286-488f-a410-dd09c06c8a0a,Egypt,Not in Education,grfg,Accounting and Finance
Learner#7c811e7c-5ce5-488e-b89a-547bcc30abbe,India,Undergraduate Student,KIIT,Design Dual Degree
Learner#7c81373e-b760-459b-8456-bf1278cf5414,Nigeria,Graduate Student,Saint Louis University,Applied Financial Economics
Learner#7c8250cd-eb1e-4f3f-8f2c-cee3d3943824,India,Undergraduate Student,Walchand Institute Of Technology,Computer Science and Engineering
Learner#7c82da4d-8f21-46cd-801a-1f4f7b2887d7,India,Not in Education,University of Calicut,Mathematics
Learner#7c83709b-4c68-444c-b2c1-a2e254ee95cd,Nigeria,Graduate Student,University of Abuja,Linguistics
Learner#7c842675-114c-4c87-a07f-3b4c36cb6b3c,Egypt,NULL,NULL,NULL
Learner#7c843733-b96a-428d-89d9-7e0fca9a2044,India,NULL,NULL,NULL
Learner#7c845ccf-3730-45ab-9df0-35ad3324e3f1,Pakistan,NULL,NULL,NULL
Learner#7c855fe7-a8e6-4e05-b5e0-e1371ceaddd8,India,Graduate Student,K.Ramakrishnan College of Technology,Computer Science
Learner#7c862a48-73a8-4338-a0a4-1b7ab4cb7835,Nigeria,High School Student,Technical college,Data Analysis
Learner#7c86673a-83d5-4701-9ab7-902b11f5c473,United States,Graduate Student,Saint Louis University,Cyber Security
Learner#7c86c726-9e15-4c73-b644-6325617270de,Ghana,NULL,NULL,NULL
Learner#7c8810c8-bbe4-46c1-b952-0359dedc81f5,India,Graduate Student,Osmania University,Computer Science
Learner#7c88310d-3973-48de-a070-9d9b3cb04d57,India,Graduate Student,GTU,Masters
Learner#7c891d5b-b0df-4ff0-a1ef-b7ca69703a5c,Bangladesh,Undergraduate Student,University of Chittagong,Statistics
Learner#7c892641-a374-400c-88a9-7ecae26ae3f0,Nepal,High School Student,Alok Vidyashram,Physics and Astronomy
Learner#7c89918d-704b-43f6-9642-20d46db0e639,Kenya,Not in Education,Mount Kenya University,Information Technology
Learner#7c89ff38-a210-40d8-95a9-d97ede8b410e,Pakistan,NULL,NULL,NULL
Learner#7c8ad12a-1aca-4854-8035-184c95e86ac2,Bangladesh,NULL,NULL,NULL
Learner#7c8b8240-9e87-4460-a988-1b60c2f18bb0,India,Undergraduate Student,St.Josephs College of Engineering,Artificial Intelligence and Machine learning
Learner#7c8c02b5-2bea-443f-8c53-9d3d5feff8e8,Ghana,NULL,NULL,NULL
Learner#7c8c2759-5767-477d-8bf7-916b54adca31,Egypt,Undergraduate Student,Galala,Dentistry
Learner#7c98dfe1-db43-4cc6-9584-b479e6f214f5,Kenya,Other Professional,Tec institute,Self Employed
Learner#7c8db082-e2a3-426a-8d62-accc3934a8e3,Ghana,Undergraduate Student,Kuban State medical university,Pharmacy and Pharmacology
Learner#7c8e04d6-f603-4e75-9c18-85f7c7c4d333,United States,NULL,NULL,NULL
Learner#7c8e4a84-e82a-4205-9011-3b8261984442,Nigeria,Graduate Student,Adekunle Ajasin University Akungba-Akoko,Psychology
Learner#7c8e7889-ce69-42ec-adec-80e10392b368,Nepal,Not in Education,Uniglobe HSS/College,Computer Science
Learner#7ca0f1d1-c3e3-470e-a7fc-788e8b77395a,United Arab Emirates,NULL,NULL,NULL
Learner#7c8e82ce-fbe6-4664-b810-25345921fc62,Nigeria,Graduate Student,Nile University of Nigeria,Law
Learner#7c8f85b5-205e-4ff1-bc93-243f63488016,Egypt,Not in Education,Cairo University,Mass Communication
Learner#7c8fcf70-fb9e-4c53-8094-9dbcc3ad0572,India,Graduate Student,Saint Louis University,Analytics
Learner#7c902efe-2a28-4f0f-bfdf-6d3b93b2f3d6,India,NULL,NULL,NULL
Learner#7c906b14-209a-42ec-9bd9-39b954fdf441,Nigeria,NULL,NULL,NULL
Learner#7c908396-67e7-4c85-bf64-1228dd7b1d1a,United States,Graduate Student,Saint Louis University,Computer Science
Learner#7c91710e-d2f9-41de-b676-2d0748926b37,India,Graduate Student,Biju Pattnaik university of technology,Mechanical Engineering
Learner#7c932df8-0ab6-497c-b0a5-25a5478249c9,Nigeria,Not in Education,University of Ibadan,Agricultural Eng
Learner#7c9420be-a707-44e7-a165-c31acf1aa0f8,Philippines,Graduate Student,University of the Immaculate Conception,Hospitality and Leisure Management
Learner#7ca206e7-857b-4354-b25b-708f4e76bab7,NULL,NULL,NULL,NULL
Learner#7c945cb2-641e-4cae-b7cb-06e5565a5529,Pakistan,High School Student,Superior Group Of Colleges Wadala Sandhuwan District Sialkot tehsil daska,Computer Programming
Learner#7c96bf8f-2283-426e-a294-8c77b097334b,India,NULL,NULL,NULL
Learner#7c972199-0c95-49c2-b833-36c3191ff876,Nigeria,Not in Education,Ladoke Akintola University of Technology,Bachelor of Science in Computer Science
Learner#7c972ca5-989f-4135-8d31-49727d19b4c8,Pakistan,Graduate Student,"Comsats university Islamabad, Attock campus",Computer Science
Learner#7c975c98-0911-43f3-b709-d760c784624b,Nigeria,Graduate Student,"Federal University Wukari, Tarawa state",Computer Science
Learner#7c97e8c9-90d3-4f9c-a9c2-a4d5fa1bd93d,Nigeria,Graduate Student,Lagos State University,Health Education
Learner#7c9844ca-3a3d-4b23-b316-f36a7f0e726d,South Africa,NULL,NULL,NULL
Learner#7c98692d-cd17-41fb-a4bc-83b23e2e5a4c,India,Not in Education,Francis Xavier engineering college,Civil Engineering
Learner#7c987c63-f1d8-4bcd-a285-8d5643b044ab,India,NULL,NULL,NULL
Learner#7c98ccf9-e704-4960-90ad-8098421b34aa,Pakistan,NULL,NULL,NULL
Learner#7ca4d20a-31b8-4c93-9958-0d58724dd8f2,Philippines,NULL,NULL,NULL
Learner#7c99bc8b-ae9e-4605-8d50-32b928bf3711,Nigeria,Graduate Student,Federal University of Technology Minna Niger State,Mechatronics Engineering
Learner#7c9a8bb3-5b2a-4f4e-a00f-0dd37824f37d,India,Undergraduate Student,Sri Vasavi engineering College,Civil Engineering
Learner#7c9a9a89-b1d8-479a-9759-d8eda020406f,Pakistan,NULL,NULL,NULL
Learner#7c9b3fe1-30dc-4dd2-b3ef-46c0655034fa,Ghana,Not in Education,University of Cape Coast,Cyber Security
Learner#7caf35b1-75a0-46de-8f97-cb8e1cab3153,Nigeria,Undergraduate Student,"DELTA STATE UNIVERSITY, ABRAKA",Physics
Learner#7c9b79c6-ea36-41bc-8c0a-0b56e594b68f,India,Graduate Student,Lovely Professional University,Computer Science and Engineering
Learner#7c9c6ef0-8307-40c8-9a8b-d9ced9b4848b,India,Not in Education,Saint Louis University,Information Systems
Learner#7c9d946c-2086-4773-9d37-f276167cdc12,NULL,NULL,NULL,NULL
Learner#7c9d9be0-287b-4248-a999-080754d03aa1,India,Graduate Student,Magadh university,Business Development
Learner#7c9e0948-e2b0-40be-991d-2082f9dd61f0,Ghana,NULL,NULL,NULL
Learner#7cbf3c11-b094-47e4-b0d3-637fd8954b81,Nepal,NULL,NULL,NULL
Learner#7ca2801c-baaa-496e-928d-f935790ec285,Nigeria,Graduate Student,University of Port Harcourt,Earth and Marine Sciences
Learner#7ca2b2ab-9d62-473c-8edf-bb3ad338017b,India,Undergraduate Student,Annamalai University,Data Science
Learner#7ca2fa0c-7ae4-4bf7-9e24-ae8c1aaaf358,India,NULL,NULL,NULL
Learner#7ca35b4d-41b5-44fa-a124-72f50fde432a,Nigeria,NULL,NULL,NULL
Learner#7ca3d421-ef40-4bc1-81e5-cc4a05e5152e,India,Undergraduate Student,Panchvati,Bachelor of Science in Computer Science
Learner#8b6feb8d-4281-4595-a78a-90cabfacce5c,United States,NULL,NULL,NULL
Learner#7ca4f75f-126b-4e65-b612-f46549724310,Philippines,Graduate Student,Asian Institute of Computer Studies,Computer Technology
Learner#7ca55825-7195-4bd9-a194-fd3634755855,Pakistan,Graduate Student,International Islamic University Islamabad,International Relations
Learner#7ca5c51f-350e-4d3d-bfb2-eb02706ad820,Nigeria,Graduate Student,Madonna university,Computer Science
Learner#7ca6191f-db1b-4298-a7e3-e10b5209bfd1,Pakistan,Undergraduate Student,ICAP,Accounting and Finance
Learner#7ca63d84-78b0-4bca-8b8b-974ca4b48bae,Pakistan,NULL,NULL,NULL
Learner#7ca68025-03ff-4042-9ab6-7dd4eacb8b36,Pakistan,Undergraduate Student,SZABIST University Islamabad,International Relations
Learner#7ca69227-bc15-468c-ae0d-fe5349f17b84,Nigeria,Undergraduate Student,Kogi State University Anyigba,Project Management
Learner#7ca698f9-4a51-4bcf-a720-befa2bbabebf,Nigeria,NULL,NULL,NULL
Learner#7ca77831-9984-45af-a911-c41680d60bde,India,Not in Education,University of Delhi,Economics
Learner#7ca9caf2-7b4d-4cd8-8886-171fba3203ae,Nigeria,Graduate Student,University of Maiduguri,Computer Engineering
Learner#7ca7a7a3-c136-4f8e-a5a1-f30c5909e20f,South Africa,Undergraduate Student,IGAGASI HIGH SCHOOL,Education
Learner#7ca7ca90-7e46-4be2-84d3-e3b6820f1146,Pakistan,Graduate Student,HIT,Mechanical Engineering
Learner#7ca87524-4782-42b3-befe-b3603150fdb6,Nigeria,NULL,NULL,NULL
Learner#7ca89c93-387b-4bc2-a4d4-6261c75f3242,Nigeria,Graduate Student,"Nnamdi Azikiwe University,  Awka, Anambra State, Nigeria.",Radiography
Learner#8b9237a1-619a-451b-bd04-2e06aca4115f,India,NULL,NULL,NULL
Learner#7cab0bcf-06ca-49bc-8949-5b025c0a7fc3,India,Graduate Student,Delhi Technological University,Electrical Engineering
Learner#7cab4849-cd01-40e0-acfb-c2dab2fa6b5e,Nigeria,Graduate Student,Nnamdi azikiwe university,Botany
Learner#7cadb099-dec0-44d3-95ef-c34286ed59f7,Nigeria,NULL,NULL,NULL
Learner#7cae6601-ae92-4453-8bf4-bd05ffc1e069,Nigeria,NULL,NULL,NULL
Learner#7caea0b2-9b1a-41ac-93e5-aeb9d87aebf7,Pakistan,Undergraduate Student,Jinnah medical and dental college,Dentistry
Learner#947667a2-da33-4401-a936-c9bf2403e846,Nigeria,NULL,NULL,NULL
Learner#7cafb393-6b25-496f-ba70-c2615d18adf1,Philippines,NULL,NULL,NULL
Learner#7cb0639a-316c-4cb4-8432-b434a1cdf82b,India,NULL,NULL,NULL
Learner#7cb11828-24eb-4063-95bb-bc482d32b729,India,NULL,NULL,NULL
Learner#7cb15820-b229-4bdb-ac31-1e1b91b6970b,Nigeria,Undergraduate Student,University of Nigeria Nsukka,Economics
Learner#7cb173b3-e1dc-4aa5-bef9-712fa3034b12,Nigeria,NULL,NULL,NULL
Learner#8d8cbe62-eea0-4aba-b327-13fc367ba003,India,NULL,NULL,NULL
Learner#7cb1d6d9-f269-4c9a-81f1-7290ef4186e2,India,NULL,NULL,NULL
Learner#7cb1e6f6-d73a-4d35-a449-baf220eff084,Nigeria,NULL,NULL,NULL
Learner#7cb2134e-0f7e-4ea5-8ec4-cd07abc9d4b1,United Arab Emirates,NULL,NULL,NULL
Learner#7cb247bf-231d-49c6-9be2-fa305c00eb64,India,NULL,NULL,NULL
Learner#7cb410e5-664f-4628-a3d7-b4779c194a90,Nigeria,NULL,NULL,NULL
Learner#8fe2737b-b393-49f9-979b-0cbcb47843b1,India,NULL,NULL,NULL
Learner#7cb4a852-bb9a-4002-99fe-cb3c2322da42,India,NULL,NULL,NULL
Learner#7cb50c68-1569-4c28-8241-2b23fcb56378,India,NULL,NULL,NULL
Learner#7cb560c3-d7c1-4191-a124-e30b7f5cc409,Nigeria,NULL,NULL,NULL
Learner#7cb5a9f3-53b2-42e4-babc-70688652f573,Nigeria,High School Student,Diploma in cybersecurity,Computer
Learner#7cb6025a-070f-46cb-9399-ffcaae0c9ff9,Kenya,NULL,NULL,NULL
Learner#9039a445-f3e6-4c53-a1ae-5bca2f1b01e9,Ghana,NULL,NULL,NULL
Learner#7cb7d9fd-f4a9-42aa-bb79-14e0c219b93d,India,NULL,NULL,NULL
Learner#7cb8899d-a924-463f-af91-8ad75c2f6bde,India,NULL,NULL,NULL
